all_souls_000091.jpg,0
all_souls_000026.jpg,0
oxford_003410.jpg,0
oxford_002985.jpg,0
all_souls_000015.jpg,0
oxford_000926.jpg,0
all_souls_000055.jpg,0
oxford_001955.jpg,0
all_souls_000140.jpg,0
all_souls_000068.jpg,0
all_souls_000002.jpg,0
all_souls_000006.jpg,0
all_souls_000209.jpg,0
all_souls_000146.jpg,0
oxford_001264.jpg,0
all_souls_000013.jpg,0
oxford_000669.jpg,0
oxford_002503.jpg,0
oxford_002338.jpg,0
oxford_000962.jpg,0
all_souls_000040.jpg,0
all_souls_000150.jpg,0
oxford_001308.jpg,0
oxford_001806.jpg,0
oxford_003521.jpg,0
all_souls_000041.jpg,0
all_souls_000021.jpg,0
all_souls_000214.jpg,0
all_souls_000093.jpg,0
all_souls_000103.jpg,0
all_souls_000063.jpg,0
all_souls_000157.jpg,0
all_souls_000073.jpg,0
magdalen_000360.jpg,0
all_souls_000119.jpg,0
all_souls_000022.jpg,0
oxford_000478.jpg,0
all_souls_000132.jpg,0
all_souls_000161.jpg,0
all_souls_000090.jpg,0
all_souls_000048.jpg,0
hertford_000112.jpg,0
all_souls_000014.jpg,0
all_souls_000066.jpg,0
all_souls_000087.jpg,0
all_souls_000210.jpg,0
all_souls_000072.jpg,0
all_souls_000143.jpg,0
all_souls_000152.jpg,0
oxford_000238.jpg,0
all_souls_000133.jpg,0
all_souls_000184.jpg,0
oxford_003315.jpg,0
oxford_000262.jpg,0
hertford_000039.jpg,0
all_souls_000134.jpg,0
all_souls_000148.jpg,0
all_souls_000197.jpg,0
all_souls_000051.jpg,0
oriel_000072.jpg,0
oxford_003056.jpg,0
all_souls_000153.jpg,0
all_souls_000001.jpg,0
oxford_000130.jpg,0
all_souls_000105.jpg,0
oxford_002358.jpg,0
all_souls_000136.jpg,0
all_souls_000183.jpg,0
all_souls_000175.jpg,0
all_souls_000064.jpg,0
oxford_002891.jpg,0
all_souls_000065.jpg,0
all_souls_000035.jpg,0
all_souls_000159.jpg,0
oxford_000177.jpg,0
all_souls_000126.jpg,0
radcliffe_camera_000293.jpg,0
oxford_001231.jpg,0
ashmolean_000007.jpg,1
ashmolean_000002.jpg,1
ashmolean_000024.jpg,1
ashmolean_000028.jpg,1
ashmolean_000058.jpg,1
ashmolean_000303.jpg,1
ashmolean_000005.jpg,1
ashmolean_000106.jpg,1
oxford_001964.jpg,1
ashmolean_000079.jpg,1
ashmolean_000000.jpg,1
ashmolean_000016.jpg,1
radcliffe_camera_000478.jpg,1
ashmolean_000269.jpg,1
ashmolean_000304.jpg,1
ashmolean_000052.jpg,1
oxford_002745.jpg,1
ashmolean_000305.jpg,1
ashmolean_000097.jpg,1
ashmolean_000090.jpg,1
ashmolean_000302.jpg,1
ashmolean_000078.jpg,1
ashmolean_000301.jpg,1
ashmolean_000274.jpg,1
ashmolean_000036.jpg,1
balliol_000187.jpg,2
oxford_001753.jpg,2
balliol_000167.jpg,2
oxford_002841.jpg,2
bodleian_000356.jpg,2
oxford_000636.jpg,2
oxford_000174.jpg,2
balliol_000075.jpg,2
balliol_000194.jpg,2
balliol_000051.jpg,2
balliol_000085.jpg,2
balliol_000066.jpg,2
bodleian_000329.jpg,3
bodleian_000208.jpg,3
bodleian_000077.jpg,3
bodleian_000107.jpg,3
bodleian_000298.jpg,3
bodleian_000407.jpg,3
bodleian_000085.jpg,3
bodleian_000294.jpg,3
bodleian_000381.jpg,3
bodleian_000163.jpg,3
bodleian_000364.jpg,3
oxford_002576.jpg,3
bodleian_000108.jpg,3
bodleian_000264.jpg,3
bodleian_000119.jpg,3
bodleian_000165.jpg,3
bodleian_000009.jpg,3
bodleian_000120.jpg,3
oxford_000901.jpg,3
oxford_000308.jpg,3
bodleian_000198.jpg,3
bodleian_000067.jpg,3
oxford_002416.jpg,3
bodleian_000258.jpg,3
cornmarket_000027.jpg,4
christ_church_000903.jpg,4
cornmarket_000138.jpg,4
christ_church_000451.jpg,4
christ_church_000398.jpg,4
christ_church_000063.jpg,4
oxford_000351.jpg,4
cornmarket_000097.jpg,4
oxford_000404.jpg,4
oxford_002704.jpg,4
christ_church_000886.jpg,4
cornmarket_000022.jpg,4
christ_church_001039.jpg,4
oxford_000866.jpg,4
christ_church_000856.jpg,4
christ_church_000820.jpg,4
oxford_000158.jpg,4
oxford_002317.jpg,4
christ_church_000115.jpg,4
oxford_002562.jpg,4
christ_church_000724.jpg,4
christ_church_000829.jpg,4
christ_church_000754.jpg,4
oxford_000736.jpg,4
oxford_000440.jpg,4
christ_church_000787.jpg,4
christ_church_000400.jpg,4
christ_church_000179.jpg,4
christ_church_000450.jpg,4
christ_church_000104.jpg,4
christ_church_000696.jpg,4
christ_church_000279.jpg,4
christ_church_000308.jpg,4
christ_church_000366.jpg,4
christ_church_001070.jpg,4
christ_church_000078.jpg,4
christ_church_000549.jpg,4
christ_church_000999.jpg,4
oxford_001666.jpg,4
christ_church_000447.jpg,4
christ_church_000061.jpg,4
christ_church_000146.jpg,4
christ_church_000333.jpg,4
christ_church_000758.jpg,4
christ_church_000976.jpg,4
christ_church_000198.jpg,4
christ_church_000996.jpg,4
christ_church_000664.jpg,4
christ_church_001045.jpg,4
christ_church_000681.jpg,4
christ_church_000642.jpg,4
christ_church_001142.jpg,4
christ_church_000532.jpg,4
oxford_002734.jpg,4
christ_church_000645.jpg,4
christ_church_000757.jpg,4
christ_church_000035.jpg,4
christ_church_000802.jpg,4
christ_church_000395.jpg,4
christ_church_000623.jpg,4
christ_church_000436.jpg,4
christ_church_000073.jpg,4
christ_church_000718.jpg,4
christ_church_000228.jpg,4
christ_church_000911.jpg,4
christ_church_000212.jpg,4
christ_church_000190.jpg,4
christ_church_000064.jpg,4
christ_church_001020.jpg,4
christ_church_000376.jpg,4
christ_church_000435.jpg,4
christ_church_000673.jpg,4
oxford_000623.jpg,4
christ_church_000932.jpg,4
christ_church_000311.jpg,4
oxford_002858.jpg,4
oxford_002888.jpg,4
christ_church_001033.jpg,4
cornmarket_000105.jpg,5
cornmarket_000033.jpg,5
oxford_001228.jpg,5
cornmarket_000110.jpg,5
cornmarket_000047.jpg,5
cornmarket_000131.jpg,5
oxford_000545.jpg,5
oxford_000601.jpg,5
cornmarket_000019.jpg,5
hertford_000116.jpg,6
hertford_000056.jpg,6
hertford_000091.jpg,6
new_000150.jpg,6
new_000230.jpg,6
hertford_000026.jpg,6
oxford_001612.jpg,6
hertford_000015.jpg,6
balliol_000173.jpg,6
hertford_000089.jpg,6
hertford_000123.jpg,6
hertford_000027.jpg,6
hertford_000066.jpg,6
oxford_001752.jpg,6
oxford_002505.jpg,6
hertford_000078.jpg,6
hertford_000106.jpg,6
bodleian_000226.jpg,6
oxford_001085.jpg,6
hertford_000064.jpg,6
oxford_002623.jpg,6
hertford_000070.jpg,6
hertford_000077.jpg,6
oxford_001123.jpg,6
hertford_000053.jpg,6
oxford_000317.jpg,6
oxford_003053.jpg,6
hertford_000059.jpg,6
hertford_000076.jpg,6
